video_id,title,published_at,views,likes,comments,duration,duration_sec,engagement_rate,like_rate,comment_rate,views_per_second,comments_per_second
GwttndO03rI,When Women Travel,2020-06-01T12:00:07Z,683805,24032,1445,PT1M5S,65.0,0.03725769773546552,0.03514452219565519,0.002113175539810326,10520.076923076924,22.23076923076923
rjKD2vDUz7s,He Survived Tragedy,2020-06-02T12:00:30Z,709919,23801,1444,PT1M9S,69.0,0.0355603949182935,0.03352636004952678,0.0020340348687667184,10288.68115942029,20.92753623188406
rjKD2vDUz7s,He Survived Tragedy,2020-06-02T12:00:30Z,709919,23801,1444,PT1M9S,69.0,0.0355603949182935,0.03352636004952678,0.0020340348687667184,10288.68115942029,20.92753623188406
urX1TW8ZsPY,The Most Surprising Country!,2020-06-03T12:00:25Z,278803,12211,1519,PT1M8S,68.0,0.04924624197013662,0.043797950524205265,0.005448291445931356,4100.044117647059,22.33823529411765
urX1TW8ZsPY,The Most Surprising Country!,2020-06-03T12:00:25Z,278803,12211,1519,PT1M8S,68.0,0.04924624197013662,0.043797950524205265,0.005448291445931356,4100.044117647059,22.33823529411765
BiKB0c60Z9w,Can You Speak This Language?!,2020-06-09T12:00:08Z,382471,14641,1827,PT1M9S,69.0,0.043056859212855354,0.03828002645952242,0.0047768327533329324,5543.057971014493,26.47826086956522
BiKB0c60Z9w,Can You Speak This Language?!,2020-06-09T12:00:08Z,382471,14641,1827,PT1M9S,69.0,0.043056859212855354,0.03828002645952242,0.0047768327533329324,5543.057971014493,26.47826086956522
Ae50WXWbNwM,Is This The Shortest Language?,2020-06-04T12:00:04Z,715677,21939,2442,PT1M8S,68.0,0.03406704421128526,0.030654890404470173,0.0034121538068150855,10524.661764705883,35.911764705882355
Ae50WXWbNwM,Is This The Shortest Language?,2020-06-04T12:00:04Z,715677,21939,2442,PT1M8S,68.0,0.03406704421128526,0.030654890404470173,0.0034121538068150855,10524.661764705883,35.911764705882355
_G8RYJXmeYw,The City Without Taxes,2020-06-11T12:00:13Z,497435,17014,1676,PT1M4S,64.0,0.03757274819825706,0.03420346376913567,0.0033692844291213927,7772.421875,26.1875
_G8RYJXmeYw,The City Without Taxes,2020-06-11T12:00:13Z,497435,17014,1676,PT1M4S,64.0,0.03757274819825706,0.03420346376913567,0.0033692844291213927,7772.421875,26.1875
_G8RYJXmeYw,The City Without Taxes,2020-06-11T12:00:13Z,497435,17014,1676,PT1M4S,64.0,0.03757274819825706,0.03420346376913567,0.0033692844291213927,7772.421875,26.1875
VYLmHKoRsh8,She Has 800 Cats,2020-06-12T12:00:14Z,2649719,44517,3747,PT1M6S,66.0,0.01821476164076266,0.01680064942735437,0.0014141122134082897,40147.257575757576,56.77272727272727
VYLmHKoRsh8,She Has 800 Cats,2020-06-12T12:00:14Z,2649719,44517,3747,PT1M6S,66.0,0.01821476164076266,0.01680064942735437,0.0014141122134082897,40147.257575757576,56.77272727272727
c62fi6B11rI,Am I Bad Muslim?!,2020-06-21T12:30:09Z,2359897,79892,21951,PT1M7S,67.0,0.04315569704948987,0.033854019900021064,0.009301677149468812,35222.34328358209,327.6268656716418
c62fi6B11rI,Am I Bad Muslim?!,2020-06-21T12:30:09Z,2359897,79892,21951,PT1M7S,67.0,0.04315569704948987,0.033854019900021064,0.009301677149468812,35222.34328358209,327.6268656716418
s_y-bKlQVnE,The Most Polite Country?!,2020-06-16T12:00:18Z,340328,16070,1681,PT1M16S,76.0,0.05215850591194377,0.04721915328741685,0.004939352624526927,4478.0,22.11842105263158
s_y-bKlQVnE,The Most Polite Country?!,2020-06-16T12:00:18Z,340328,16070,1681,PT1M16S,76.0,0.05215850591194377,0.04721915328741685,0.004939352624526927,4478.0,22.11842105263158
6ExUttsnsMg,The Loneliest Airport,2020-06-17T12:00:03Z,1905630,37998,2259,PT1M3S,63.0,0.02112529714582579,0.019939862407707686,0.0011854347381181026,30248.095238095237,35.857142857142854
6ExUttsnsMg,The Loneliest Airport,2020-06-17T12:00:03Z,1905630,37998,2259,PT1M3S,63.0,0.02112529714582579,0.019939862407707686,0.0011854347381181026,30248.095238095237,35.857142857142854
6ExUttsnsMg,The Loneliest Airport,2020-06-17T12:00:03Z,1905630,37998,2259,PT1M3S,63.0,0.02112529714582579,0.019939862407707686,0.0011854347381181026,30248.095238095237,35.857142857142854
3hPAh_JG25E,Why I Don't Spend Money,2020-06-23T12:00:00Z,449024,18366,1659,PT1M6S,66.0,0.044596725342075254,0.04090204532497149,0.003694680017103763,6803.393939393939,25.136363636363637
3hPAh_JG25E,Why I Don't Spend Money,2020-06-23T12:00:00Z,449024,18366,1659,PT1M6S,66.0,0.044596725342075254,0.04090204532497149,0.003694680017103763,6803.393939393939,25.136363636363637
MaYu9yCoirw,How Dangerous Is Africa?!,2020-06-22T12:00:15Z,2200699,48142,2271,PT1M6S,66.0,0.022907721592094147,0.021875776741844297,0.0010319448502498524,33343.92424242424,34.40909090909091
MaYu9yCoirw,How Dangerous Is Africa?!,2020-06-22T12:00:15Z,2200699,48142,2271,PT1M6S,66.0,0.022907721592094147,0.021875776741844297,0.0010319448502498524,33343.92424242424,34.40909090909091
4QhIuLZnJbo,We Killed The Dead Sea,2020-06-30T12:00:01Z,3273378,64453,3351,PT1M7S,67.0,0.020713770300894063,0.019690057182519097,0.0010237131183749631,48856.388059701494,50.014925373134325
4QhIuLZnJbo,We Killed The Dead Sea,2020-06-30T12:00:01Z,3273378,64453,3351,PT1M7S,67.0,0.020713770300894063,0.019690057182519097,0.0010237131183749631,48856.388059701494,50.014925373134325
kzGTxzP3sTI,We Broke Up,2020-08-10T12:00:10Z,2803515,89239,4449,PT1M6S,66.0,0.033418048414222856,0.03183111201473864,0.0015869363994842189,42477.5,67.4090909090909
kzGTxzP3sTI,We Broke Up,2020-08-10T12:00:10Z,2803515,89239,4449,PT1M6S,66.0,0.033418048414222856,0.03183111201473864,0.0015869363994842189,42477.5,67.4090909090909
krars2wx0kw,Why I Never Smoke,2020-07-06T12:00:29Z,3097407,74923,6492,PT1M13S,73.0,0.02628488926382616,0.024188942557435946,0.002095946706390216,42430.232876712325,88.93150684931507
krars2wx0kw,Why I Never Smoke,2020-07-06T12:00:29Z,3097407,74923,6492,PT1M13S,73.0,0.02628488926382616,0.024188942557435946,0.002095946706390216,42430.232876712325,88.93150684931507
krars2wx0kw,Why I Never Smoke,2020-07-06T12:00:29Z,3097407,74923,6492,PT1M13S,73.0,0.02628488926382616,0.024188942557435946,0.002095946706390216,42430.232876712325,88.93150684931507
krars2wx0kw,Why I Never Smoke,2020-07-06T12:00:29Z,3097407,74923,6492,PT1M13S,73.0,0.02628488926382616,0.024188942557435946,0.002095946706390216,42430.232876712325,88.93150684931507
krars2wx0kw,Why I Never Smoke,2020-07-06T12:00:29Z,3097407,74923,6492,PT1M13S,73.0,0.02628488926382616,0.024188942557435946,0.002095946706390216,42430.232876712325,88.93150684931507
CjPnlGkNi3A,China's Iron Man!,2020-08-07T12:30:00Z,297191,10362,1717,PT1M20S,80.0,0.04064389567651779,0.034866466346558274,0.005777429329959521,3714.8875,21.4625
CjPnlGkNi3A,China's Iron Man!,2020-08-07T12:30:00Z,297191,10362,1717,PT1M20S,80.0,0.04064389567651779,0.034866466346558274,0.005777429329959521,3714.8875,21.4625
x-anU0kLh1c,Why I Don't Eat Pork!,2020-08-06T12:00:15Z,4270605,104481,13335,PT1M12S,72.0,0.02758766029637487,0.024465151892998766,0.0031225084033761025,59313.958333333336,185.20833333333334
eoRCJpx-XLY,Why I Quit Partying,2020-06-26T12:00:22Z,1131855,26487,1838,PT1M19S,79.0,0.025025290341960764,0.023401407424095844,0.0016238829178649209,14327.278481012658,23.265822784810126
hLMuUTO2l48,This Haircut Is $355!,2020-06-29T12:00:24Z,3043771,53341,2491,PT1M6S,66.0,0.01834303566201268,0.017524642951128714,0.000818392710883966,46117.742424242424,37.74242424242424
Ecubv1E2wOU,What's My Favorite Country?,2020-07-01T12:00:10Z,882455,39812,7643,PT1M3S,63.0,0.05377611322956978,0.045115048359406426,0.00866106487016335,14007.222222222223,121.31746031746032
_WFlfDpC6W0,I Ran Out Of Cash!,2020-07-02T12:00:31Z,2141539,54219,4374,PT1M2S,62.0,0.027360230189597295,0.02531777380659423,0.002042456383003065,34540.95161290323,70.54838709677419
t0WlLMOTtrc,He Wanted To Die,2020-08-04T12:00:16Z,5837838,127548,8480,PT1M5S,65.0,0.02330109194534004,0.02184849939309724,0.0014525925522427994,89812.89230769231,130.46153846153845
Pp5wdQPeE5k,Visa Rejected?!,2020-08-19T12:00:05Z,448380,19667,1274,PT1M6S,66.0,0.04670368883536286,0.043862348900486195,0.002841339934876667,6793.636363636364,19.303030303030305
Pp5wdQPeE5k,Visa Rejected?!,2020-08-19T12:00:05Z,448380,19667,1274,PT1M6S,66.0,0.04670368883536286,0.043862348900486195,0.002841339934876667,6793.636363636364,19.303030303030305
Pp5wdQPeE5k,Visa Rejected?!,2020-08-19T12:00:05Z,448380,19667,1274,PT1M6S,66.0,0.04670368883536286,0.043862348900486195,0.002841339934876667,6793.636363636364,19.303030303030305
SHBnp-yDx_A,How Video Games Changed My Life!,2020-07-14T12:00:20Z,2335717,85271,7118,PT1M16S,76.0,0.039554877581487825,0.03650741934917629,0.0030474582323115344,30733.11842105263,93.65789473684211
SHBnp-yDx_A,How Video Games Changed My Life!,2020-07-14T12:00:20Z,2335717,85271,7118,PT1M16S,76.0,0.039554877581487825,0.03650741934917629,0.0030474582323115344,30733.11842105263,93.65789473684211
SHBnp-yDx_A,How Video Games Changed My Life!,2020-07-14T12:00:20Z,2335717,85271,7118,PT1M16S,76.0,0.039554877581487825,0.03650741934917629,0.0030474582323115344,30733.11842105263,93.65789473684211
MPEa2mHmz5M,How Cheap Is Thailand?!!,2020-07-30T12:00:07Z,1686076,27176,2289,PT1M6S,66.0,0.017475487463198575,0.016117897413876956,0.0013575900493216202,25546.60606060606,34.68181818181818
jRPh01ehL7Q,The Amazon in 1 Minute,2020-08-20T12:30:05Z,374743,17516,1318,PT1M6S,66.0,0.05025844378680856,0.046741366750012676,0.003517077036795884,5677.924242424242,19.96969696969697
xCd-deppop4,I Was Scared of Government!,2020-07-27T12:00:30Z,368743,14709,1535,PT1M9S,69.0,0.04405236167195038,0.03988957078507253,0.004162790886877853,5344.101449275362,22.246376811594203
oFpMuZkUMcI,World's Best Punishment?!,2020-08-13T12:00:13Z,4782828,106817,6083,PT1M10S,70.0,0.02360528122692265,0.02233343954664479,0.0012718416802778606,68326.11428571428,86.9
RxTUlh16f38,Canada's Superman,2020-07-09T12:00:08Z,388410,16786,1895,PT2M17S,137.0,0.048096084034911564,0.0432172189181535,0.004878865116758065,2835.109489051095,13.832116788321168
RxTUlh16f38,Canada's Superman,2020-07-09T12:00:08Z,388410,16786,1895,PT2M17S,137.0,0.048096084034911564,0.0432172189181535,0.004878865116758065,2835.109489051095,13.832116788321168
1Hq61_9oR_M,Life Of A Mother,2021-05-09T12:00:00Z,635675,21000,3514,PT1M6S,66.0,0.0385637314665513,0.033035749400243834,0.005527982066307468,9631.439393939394,53.24242424242424
1Hq61_9oR_M,Life Of A Mother,2021-05-09T12:00:00Z,635675,21000,3514,PT1M6S,66.0,0.0385637314665513,0.033035749400243834,0.005527982066307468,9631.439393939394,53.24242424242424
1WHFSURMR1M,The Millionaire Who Picks Coins,2020-07-16T12:00:00Z,299138,13633,2340,PT2M22S,142.0,0.053396760023801726,0.04557428344108739,0.007822476582714332,2106.605633802817,16.47887323943662
1WHFSURMR1M,The Millionaire Who Picks Coins,2020-07-16T12:00:00Z,299138,13633,2340,PT2M22S,142.0,0.053396760023801726,0.04557428344108739,0.007822476582714332,2106.605633802817,16.47887323943662
lXhLofTAfKs,She Had 4 Tragedies,2020-07-20T12:00:24Z,613065,28391,1400,PT2M32S,152.0,0.04859354228344466,0.04630993450939134,0.0022836077740533223,4033.3223684210525,9.210526315789474
lXhLofTAfKs,She Had 4 Tragedies,2020-07-20T12:00:24Z,613065,28391,1400,PT2M32S,152.0,0.04859354228344466,0.04630993450939134,0.0022836077740533223,4033.3223684210525,9.210526315789474
lXhLofTAfKs,She Had 4 Tragedies,2020-07-20T12:00:24Z,613065,28391,1400,PT2M32S,152.0,0.04859354228344466,0.04630993450939134,0.0022836077740533223,4033.3223684210525,9.210526315789474
3B1Vf4UMx1c,Why I Hate Singapore,2020-07-21T12:00:03Z,1171787,47070,5471,PT2M39S,159.0,0.04483835372810929,0.04016941645537969,0.0046689372727296,7369.729559748428,34.40880503144654
3B1Vf4UMx1c,Why I Hate Singapore,2020-07-21T12:00:03Z,1171787,47070,5471,PT2M39S,159.0,0.04483835372810929,0.04016941645537969,0.0046689372727296,7369.729559748428,34.40880503144654
WJa6DyfnoUI,Why Arabs Eat On The Floor,2020-07-17T12:15:03Z,2451939,51869,10364,PT1M14S,74.0,0.025381137132693757,0.021154278307902438,0.004226858824791319,33134.31081081081,140.05405405405406
PSklWv-CI30,How American Is The Philippines?!,2020-08-18T12:00:08Z,1366003,59761,8288,PT1M6S,66.0,0.049816142424284574,0.0437488058225348,0.006067336601749776,20697.015151515152,125.57575757575758
Zhw99kBXy8s,Muslim's Best Friend,2020-07-23T12:00:11Z,695684,28936,2316,PT2M36S,156.0,0.044922694786713506,0.041593597092933,0.0033290976937805097,4459.51282051282,14.846153846153847
LD2_y1kcRgk,Why I Never Take A Day Off,2020-07-31T12:00:05Z,213770,12291,1013,PT2M16S,136.0,0.062235112504093186,0.057496374608223794,0.004738737895869392,1571.8382352941176,7.448529411764706
ThcjzySJDxk,Africa's Best Food?!,2020-07-29T12:00:09Z,303312,13096,1704,PT1M53S,113.0,0.048794640502189165,0.04317666297409928,0.0056179775280898875,2684.1769911504425,15.079646017699115
FEoIk3nplX4,They Were Here First,2020-07-28T12:00:05Z,333627,13325,1387,PT2M15S,135.0,0.04409715041048836,0.03993981302472522,0.0041573373857631424,2471.311111111111,10.274074074074074
Zvtekg8GW4s,The World's Oldest Culture!,2020-08-12T12:00:12Z,254231,12486,1320,PT2M1S,121.0,0.054304943142260385,0.0491128147236175,0.0051921284186428876,2101.0826446280994,10.909090909090908
3djHIqt8uh4,The Billion Dollar City!,2020-08-14T12:00:03Z,329537,16948,1245,PT2M,120.0,0.05520776119221817,0.05142973323177671,0.003778027960441468,2746.141666666667,10.375
3Pc8QS3wWYM,The Country Never Colonized,2020-08-21T12:00:02Z,308275,16071,2558,PT2M3S,123.0,0.060429811045332904,0.052132024977698484,0.008297786067634417,2506.3008130081303,20.796747967479675
Lg6SJQiwpfw,Airport's Dirty Secret,2020-08-24T16:06:47Z,1125273,28615,1387,PT1M11S,71.0,0.02666197447197258,0.025429384691537077,0.0012325897804355032,15848.915492957747,19.535211267605632
nZJ35WLm5Fc,$3 For Clothes?!,2020-08-27T12:30:09Z,429849,15110,1464,PT1M9S,69.0,0.03855772608520667,0.0351518789156192,0.0034058471695874596,6229.695652173913,21.217391304347824
VsQZAMbcNL8,World's Biggest Teacher,2020-09-04T12:00:31Z,349977,19369,1303,PT2M5S,125.0,0.0590667386713984,0.055343636867565583,0.003723101803832823,2799.816,10.424
b6vWFpcsHlY,My Data Got Leaked!,2020-08-28T12:00:19Z,665979,29816,1628,PT1M7S,67.0,0.047214701965076974,0.04477018044112502,0.0024445215239519563,9939.985074626866,24.29850746268657
lAGy6fxKAAM,This is The Land of Free Water!,2020-08-30T16:00:29Z,366166,15865,1351,PT1M14S,74.0,0.04701692674907009,0.04332734333608254,0.003689583412987552,4948.189189189189,18.256756756756758
w5UO-DmKb-I,I Choose to Disagree with Kanye,2020-08-31T12:16:25Z,1203170,52688,5371,PT1M9S,69.0,0.04825502630550961,0.0437909854800236,0.0044640408254860075,17437.246376811596,77.84057971014492
BDY5VJeK5aQ,The Happiest Cemetery?!,2020-09-06T12:00:02Z,240505,11019,1145,PT1M21S,81.0,0.05057691108292967,0.04581609529947402,0.004760815783455646,2969.1975308641977,14.135802469135802
gJvDYuF1ux8,He Never Grew Up,2020-09-07T12:00:10Z,8444881,139169,4546,PT1M5S,65.0,0.017018001793038882,0.01647968751720717,0.0005383142758317139,129921.24615384615,69.93846153846154
rA7RUneUaK8,Your Life Without Mexico,2020-09-08T12:00:19Z,1081025,28876,2805,PT1M5S,65.0,0.029306445271848478,0.026711685668694064,0.0025947596031544134,16631.153846153848,43.15384615384615
PWLX3YjqdJg,I Visited The Wall...,2020-09-12T12:30:06Z,398199,14884,1318,PT1M7S,67.0,0.04068819861426071,0.037378295776734745,0.0033099028375259605,5943.268656716418,19.671641791044777
5vGZr130Uws,The Parent Trap,2020-09-14T12:00:02Z,2150174,53395,2685,PT1M18S,78.0,0.02608161013945848,0.02483287399066308,0.0012487361487954,27566.333333333332,34.42307692307692
GylsFdBL7CI,Why Hawaiian Clothes are the Best,2020-09-11T12:00:05Z,260821,10182,767,PT1M15S,75.0,0.04197898175376983,0.03903826762415603,0.0029407141296137963,3477.6133333333332,10.226666666666667
e6UgayiF96c,He Was Born On a Plane!,2020-09-15T12:00:10Z,8850509,138719,6832,PT1M13S,73.0,0.016445494829732392,0.01567356182565319,0.0007719330040792004,121239.8493150685,93.58904109589041
-WHBm0IEr_k,Why is Everything Made in China?,2020-09-21T12:00:01Z,5058910,97013,7932,PT1M15S,75.0,0.02074458727275243,0.019176660584987675,0.0015679266877647556,67452.13333333333,105.76
iQ3LNnN4TRo,I am in Debt,2020-09-18T12:00:40Z,506384,24323,1877,PT1M10S,70.0,0.05173939144996682,0.048032718253341336,0.0037066731966254856,7234.057142857143,26.814285714285713
ayCOyCgT0cY,Is This Unique?,2020-09-20T12:00:01Z,1375482,40357,2021,PT1M2S,62.0,0.030809563483927816,0.029340260359641202,0.0014693031242866137,22185.1935483871,32.596774193548384
ZapshXycF48,He Has Two Wives,2020-09-22T12:00:07Z,2087467,40203,3911,PT1M4S,64.0,0.021132789165050275,0.019259226612923702,0.0018735625521265726,32616.671875,61.109375
nVe4yGMjKZo,Why is Berlin Not Expensive?,2020-09-23T12:00:28Z,409100,15108,1103,PT1M11S,71.0,0.03962600831092642,0.03692984600342215,0.002696162307504278,5761.971830985915,15.535211267605634
QCbvJojJ0pg,The Most Unique Hotel?!,2020-09-24T12:00:10Z,240736,10672,775,PT1M6S,66.0,0.04755001329256946,0.04433071912800744,0.00321929416456201,3647.5151515151515,11.742424242424242
1VMyf3U4aRQ,17 and Pregnant,2020-10-05T12:00:00Z,1515348,38696,2449,PT1M6S,66.0,0.027152178905439542,0.025536048485232436,0.0016161304202071075,22959.81818181818,37.10606060606061
M29XZhZfCEA,China's Fake Paris!,2020-09-30T12:00:06Z,396533,10678,1216,PT1M12S,72.0,0.02999498150217006,0.02692840192367344,0.0030665795784966194,5507.402777777777,16.88888888888889
NePPmj5muWU,The Jerusalem Syndrome,2020-09-29T12:00:05Z,274310,11807,1146,PT2M23S,143.0,0.0472202982027633,0.0430425431081623,0.004177755094600999,1918.2517482517483,8.013986013986013
PgXEAjMO2Hk,Is Africa Safer Than America?,2020-10-03T12:00:05Z,260951,11834,1109,PT1M5S,65.0,0.04959935006955329,0.04534951006127587,0.0042498400082774165,4014.630769230769,17.06153846153846
tzCI14geMyQ,Safest Place in the World?!,2020-10-06T12:00:11Z,902822,21694,1404,PT1M6S,66.0,0.02558422368971957,0.024029099866861907,0.0015551238228576618,13679.121212121212,21.272727272727273
NSNrXtMyLQo,Why This Doesn't Mean You're Smart!,2020-10-09T12:00:06Z,1102812,29497,3325,PT1M13S,73.0,0.029762099070376455,0.026747079284592478,0.0030150197857839777,15107.013698630137,45.54794520547945
TCVh25y7SzY,Every Parent's Dream,2020-10-07T12:00:05Z,290515,11850,1200,PT2M3S,123.0,0.044920227871194256,0.040789632204877545,0.0041305956663167135,2361.910569105691,9.75609756097561
Yd1N6y0ucMA,He Has An Island!,2020-10-12T12:00:07Z,960351,22670,2776,PT1M9S,69.0,0.026496562194447654,0.02360595240698453,0.0028906097874631257,13918.130434782608,40.231884057971016
o6LO_u0M7sU,She Has The Hardest Job,2020-10-08T12:00:12Z,3606352,89922,3374,PT1M8S,68.0,0.02586990953739402,0.024934338079033884,0.0009355714583601379,53034.58823529412,49.61764705882353
R3Zx0NkQlRY,Where Everything is Flipped!,2020-10-13T12:00:08Z,257142,11984,1358,PT1M37S,97.0,0.05188572850798392,0.04660459979311042,0.005281128714873494,2650.9484536082473,14.0
CcquFZxr9HU,"The ""Red Mouth"" Nut",2020-10-14T12:00:03Z,1372036,25020,1896,PT1M35S,95.0,0.01961756105524928,0.01823567311644884,0.0013818879388004396,14442.484210526316,19.957894736842107
C-U3X19Pcj0,Where Gravity Doesn't Work?!,2020-10-16T12:00:02Z,323141,12640,1468,PT1M42S,102.0,0.0436589600205483,0.03911605150692732,0.004542908513620989,3168.049019607843,14.392156862745098
9ZvsT1ahgZ0,We Can't Marry,2020-10-19T12:00:02Z,547443,18268,1546,PT1M36S,96.0,0.03619372245146983,0.03336968414976536,0.0028240383017044696,5702.53125,16.104166666666668
VHkqC1veiwM,My Mom Has No Bomb!,2020-10-20T12:00:14Z,1948827,72156,3661,PT1M43S,103.0,0.038903915021702797,0.037025349094609215,0.0018785659270935799,18920.650485436894,35.54368932038835
2owmMAVH6Uk,About Eating Animals,2020-10-23T12:00:00Z,287462,13796,1899,PT1M37S,97.0,0.054598520847972946,0.04799243030383146,0.0066060905441414864,2963.5257731958764,19.577319587628867
0rb9pM3i4jg,How We Got Married,2020-10-26T12:00:00Z,358525,15469,1254,PT1M47S,107.0,0.04664388815284848,0.043146224112683915,0.0034976640401645632,3350.700934579439,11.719626168224298
mnxv2DmXFUY,Is America The Best?,2020-10-24T12:00:10Z,998916,34820,3424,PT7M28S,448.0,0.03828550148360823,0.0348577858398504,0.0034277156437578335,2229.723214285714,7.642857142857143
Q0CuMVS4YUI,The Most Beautiful Country!,2020-10-21T12:00:05Z,235355,11192,1040,PT1M33S,93.0,0.05197255210214357,0.04755369548129421,0.004418856620849355,2530.6989247311826,11.182795698924732
1TsCeSzfxj8,How Fun is Ireland?,2020-10-28T12:00:01Z,182891,8392,1088,PT1M40S,100.0,0.05183415258268586,0.04588525405842824,0.0059488985242576176,1828.91,10.88
EL2HPCRKjGU,Milk Vs. Vegan,2020-10-27T12:00:02Z,228153,10372,1271,PT1M39S,99.0,0.0510315446213725,0.045460721533357,0.0055708230880154985,2304.5757575757575,12.83838383838384
eFnYoa6XMwQ,Where People Divorce The Most!,2020-10-29T12:00:09Z,245083,10657,820,PT1M33S,93.0,0.04682903342949123,0.04348322813087811,0.003345805298613123,2635.3010752688174,8.817204301075268
jw4jy1fBBG0,Is This Offensive?,2020-10-30T12:00:27Z,191454,12049,964,PT1M37S,97.0,0.06796932944728237,0.06293417740031548,0.005035152046966896,1973.7525773195875,9.938144329896907
tC-mJCxJqKA,Let's Talk Suicide,2020-11-02T12:00:10Z,344620,18172,1997,PT1M12S,72.0,0.05852533225001451,0.05273054378735999,0.005794788462654518,4786.388888888889,27.73611111111111
knyT-sJQbXM,Can You Make Music From This?!,2020-11-03T12:00:21Z,141656,6605,1100,PT1M45S,105.0,0.05439233071666572,0.04662704015361157,0.007765290563054159,1349.104761904762,10.476190476190476
ESqp05BwIuQ,Where My Stuff Got Stolen,2020-11-09T12:00:05Z,368067,14549,914,PT1M38S,98.0,0.042011372929385137,0.039528129389486154,0.0024832435398989858,3755.785714285714,9.326530612244898
FGj6RlZAnyA,Her Hair Is Not Hers,2020-11-05T12:00:03Z,2318495,60356,2077,PT1M37S,97.0,0.026928244399923227,0.026032404641804275,0.0008958397581189522,23902.01030927835,21.412371134020617
Q9oZm2mWtDw,The Strongest Accent?!,2020-11-07T12:00:05Z,262633,12330,1463,PT1M37S,97.0,0.05251815270739016,0.046947641766267,0.0055705109411231645,2707.556701030928,15.082474226804123
SY_bQojomyU,This Is The New Bitcoin!,2020-11-10T12:00:04Z,276968,13243,1123,PT1M36S,96.0,0.05186880794893273,0.04781418792062621,0.0040546200283065196,2885.0833333333335,11.697916666666666
JXBxMmkWAYc,His Pet Died 10 Times,2020-11-11T12:00:04Z,3542752,96040,2888,PT1M36S,96.0,0.0279240545203277,0.027108869037403692,0.0008151854829240093,36903.666666666664,30.083333333333332
tHmLEZm6l-8,Should We Get Married?,2020-11-13T12:00:12Z,231764,10878,1764,PT1M35S,95.0,0.054546866640202966,0.04693567594622115,0.007611190693981809,2439.621052631579,18.568421052631578
rF93NF_L4ZA,The Problem With Selfies,2020-11-12T12:00:22Z,324117,15280,847,PT1M35S,95.0,0.04975672365226137,0.04714346979640068,0.0026132538558606925,3411.757894736842,8.91578947368421
m0txiwjjXSA,When Money Isn't Enough!,2020-11-16T12:00:11Z,388471,14612,1030,PT1M34S,94.0,0.040265553928092446,0.03761413335873205,0.00265142056936039,4132.670212765957,10.957446808510639
68-cqfL8fn8,The Jungle King,2020-11-17T12:00:01Z,262958,10189,1973,PT1M50S,110.0,0.04625073205606979,0.03874763270180029,0.0075030993542695035,2390.5272727272727,17.936363636363637
En5QrtOF0Ig,This Guy Will Never Die,2020-11-19T12:00:07Z,249983,10355,2072,PT1M13S,73.0,0.049711380373865424,0.0414228167515391,0.008288563622326318,3424.4246575342468,28.383561643835616
IyHgHRbbtTQ,"$50,000 For This?!!",2020-11-20T12:00:04Z,251126,9836,1698,PT1M32S,92.0,0.045929135175171026,0.039167589178340755,0.006761545996830276,2729.6304347826085,18.456521739130434
